ADM_CD,ADM_NM,lat,lng,행정동코드,시도,시군구,행정동명,행정동명_전체,총인구수,0_4세,5_9세,10_12세,13_15세,16_18세,19_24세,25_34세,35_49세,50_64세,65세이상
24040680,두암2동,35.1745174962046,126.9370077686103,2917066200,광주광역시,북구,두암2동,광주광역시 북구 두암2동,14076.0,145.0,260.0,253.0,340.0,337.0,712.0,1647.0,2340.0,3911.0,4131.0
24040690,두암3동,35.16516602124324,126.93973864986408,2917066300,광주광역시,북구,두암3동,광주광역시 북구 두암3동,11573.0,82.0,127.0,141.0,170.0,193.0,495.0,1071.0,1507.0,3302.0,4485.0
24040700,삼각동,35.2030892445903,126.90956335651649,2917066600,광주광역시,북구,삼각동,광주광역시 북구 삼각동,12846.0,254.0,434.0,297.0,452.0,469.0,834.0,1715.0,2580.0,3607.0,2204.0
24040710,매곡동,35.19121436640822,126.88944955243603,2917067300,광주광역시,북구,매곡동,광주광역시 북구 매곡동,12682.0,277.0,500.0,376.0,410.0,427.0,867.0,1530.0,2483.0,3385.0,2427.0
24040720,오치1동,35.191939024657685,126.91295547160132,2917067600,광주광역시,북구,오치1동,광주광역시 북구 오치1동,9754.0,145.0,184.0,172.0,252.0,260.0,581.0,1354.0,1690.0,2807.0,2309.0
24040730,오치2동,35.189356180520434,126.90230180235304,2917067700,광주광역시,북구,오치2동,광주광역시 북구 오치2동,11088.0,135.0,193.0,143.0,188.0,202.0,536.0,1516.0,1772.0,3056.0,3347.0
24040740,석곡동,35.180081220375506,126.9927383070558,2917068500,광주광역시,북구,석곡동,광주광역시 북구 석곡동,2156.0,11.0,27.0,19.0,31.0,33.0,52.0,157.0,223.0,638.0,965.0
24040780,일곡동,35.21162815323411,126.89558670930464,2917066900,광주광역시,북구,일곡동,광주광역시 북구 일곡동,27014.0,447.0,957.0,979.0,1145.0,1164.0,2098.0,3416.0,5215.0,7872.0,3721.0
24040800,양산동,35.20204879136875,126.87348579056524,2917069600,광주광역시,북구,양산동,광주광역시 북구 양산동,34765.0,1037.0,1437.0,1132.0,1112.0,1121.0,2151.0,4625.0,7974.0,8693.0,5483.0
24040810,건국동,35.23443539560579,126.88885957426552,2917069500,광주광역시,북구,건국동,광주광역시 북구 건국동,22321.0,911.0,1150.0,872.0,837.0,769.0,1338.0,2730.0,5380.0,5291.0,3043.0
24040820,신용동,35.2141281061048,126.86285069060942,2917069700,광주광역시,북구,신용동,광주광역시 북구 신용동,31610.0,1304.0,1928.0,1445.0,1399.0,1277.0,1753.0,4000.0,8887.0,6826.0,2791.0
24040831,중흥동,35.17094081244731,126.91182221568464,2917053500,광주광역시,북구,중흥동,광주광역시 북구 중흥동,14857.0,389.0,548.0,334.0,336.0,287.0,1149.0,2540.0,3208.0,2982.0,3084.0
24050511,송정1동,35.13520301949805,126.80451508840918,2920051500,광주광역시,광산구,송정1동,광주광역시 광산구 송정1동,9753.0,145.0,230.0,210.0,265.0,292.0,704.0,1297.0,1737.0,2699.0,2174.0
24050512,송정2동,35.13903314025944,126.7923886175626,2920052500,광주광역시,광산구,송정2동,광주광역시 광산구 송정2동,5830.0,139.0,106.0,65.0,85.0,105.0,270.0,933.0,1024.0,1445.0,1658.0
24050513,신흥동,35.13202008112775,126.81523728567096,2920055000,광주광역시,광산구,신흥동,광주광역시 광산구 신흥동,3946.0,68.0,105.0,98.0,94.0,94.0,225.0,445.0,684.0,1053.0,1080.0
24050514,어룡동,35.16118792515199,126.76832470035626,2920056500,광주광역시,광산구,어룡동,광주광역시 광산구 어룡동,36382.0,1530.0,1832.0,1212.0,1281.0,1164.0,2113.0,5438.0,9297.0,7916.0,4599.0
24050515,비아동,35.2147424096698,126.82024846111634,2920062000,광주광역시,광산구,비아동,광주광역시 광산구 비아동,7111.0,140.0,271.0,219.0,233.0,233.0,415.0,748.0,1492.0,2163.0,1197.0
24050516,첨단2동,35.2073714020963,126.84466530282153,2920062600,광주광역시,광산구,첨단2동,광주광역시 광산구 첨단2동,40480.0,1031.0,1371.0,1222.0,1399.0,1405.0,3372.0,7239.0,8667.0,10813.0,3961.0
24050517,수완동,35.19098030412478,126.82101189432836,2920063700,광주광역시,광산구,수완동,광주광역시 광산구 수완동,72635.0,1819.0,3888.0,3538.0,4338.0,4172.0,6018.0,8169.0,18598.0,16632.0,5463.0
24050518,임곡동,35.2158536191948,126.74868428857188,2920065000,광주광역시,광산구,임곡동,광주광역시 광산구 임곡동,1833.0,8.0,23.0,14.0,28.0,40.0,34.0,105.0,162.0,526.0,893.0
24050519,본량동,35.19064703251496,126.70347288928704,2920069000,광주광역시,광산구,본량동,광주광역시 광산구 본량동,1785.0,8.0,10.0,8.0,25.0,23.0,38.0,90.0,189.0,497.0,897.0
24050521,신창동,35.19113372231536,126.8457353910083,2920070000,광주광역시,광산구,신창동,광주광역시 광산구 신창동,32989.0,870.0,1478.0,1223.0,1390.0,1606.0,2950.0,4586.0,8124.0,8062.0,2700.0
24050540,도산동,35.12243993948239,126.79205628723898,2920054000,광주광역시,광산구,도산동,광주광역시 광산구 도산동,13880.0,370.0,501.0,377.0,411.0,391.0,937.0,1819.0,2890.0,3614.0,2570.0
24050580,우산동,35.15417017758948,126.8152077560081,2920058000,광주광역시,광산구,우산동,광주광역시 광산구 우산동,27734.0,1077.0,912.0,581.0,619.0,594.0,1352.0,4281.0,5966.0,7190.0,5162.0
24050590,월곡1동,35.16759172162173,126.81354898777576,2920060000,광주광역시,광산구,월곡1동,광주광역시 광산구 월곡1동,9122.0,159.0,245.0,214.0,261.0,231.0,568.0,1285.0,1506.0,2727.0,1926.0
24050600,월곡2동,35.17077931003958,126.8061037249052,2920061000,광주광역시,광산구,월곡2동,광주광역시 광산구 월곡2동,13880.0,285.0,358.0,321.0,443.0,511.0,1040.0,1743.0,2598.0,4191.0,2390.0
24050630,하남동,35.193721430467576,126.79770470074672,2920064000,광주광역시,광산구,하남동,광주광역시 광산구 하남동,26733.0,850.0,1269.0,978.0,1108.0,1047.0,1814.0,4021.0,6802.0,6267.0,2577.0
24050650,동곡동,35.09742394470585,126.77572995004476,2920066000,광주광역시,광산구,동곡동,광주광역시 광산구 동곡동,1566.0,7.0,15.0,11.0,17.0,16.0,44.0,98.0,165.0,412.0,781.0
24050660,평동,35.12657889352177,126.74071055606464,2920067000,광주광역시,광산구,평동,광주광역시 광산구 평동,4910.0,133.0,84.0,60.0,58.0,64.0,155.0,661.0,903.0,1277.0,1515.0
24050670,삼도동,35.138462957198115,126.67848541693056,2920068000,광주광역시,광산구,삼도동,광주광역시 광산구 삼도동,2014.0,2.0,25.0,19.0,27.0,43.0,44.0,115.0,201.0,554.0,984.0
24050690,첨단1동,35.2234784931204,126.8366670037368,2920062400,광주광역시,광산구,첨단1동,광주광역시 광산구 첨단1동,27223.0,758.0,911.0,700.0,908.0,978.0,2010.0,4658.0,5372.0,7777.0,3151.0
24050710,운남동,35.168920186737495,126.82346867651776,2920063500,광주광역시,광산구,운남동,광주광역시 광산구 운남동,28060.0,619.0,968.0,860.0,987.0,1027.0,1980.0,3884.0,5909.0,7840.0,3986.0
24050740,신가동,35.18387466536022,126.833977321911,2920063000,광주광역시,광산구,신가동,광주광역시 광산구 신가동,18357.0,486.0,947.0,713.0,786.0,863.0,1537.0,2185.0,4287.0,4819.0,1734.0
25010530,효동,36.31039554986657,127.45655122148963,3011053000,대전광역시,동구,효동,대전광역시 동구 효동,29253.0,1343.0,1228.0,942.0,1117.0,1074.0,1627.0,3443.0,7096.0,6428.0,4955.0
25010550,판암1동,36.31733392492766,127.46930515922324,3011055100,대전광역시,동구,판암1동,대전광역시 동구 판암1동,11633.0,247.0,254.0,195.0,230.0,274.0,501.0,1377.0,1949.0,3071.0,3535.0
25010560,판암2동,36.32116403102375,127.45482106264086,3011055200,대전광역시,동구,판암2동,대전광역시 동구 판암2동,7613.0,32.0,90.0,64.0,81.0,94.0,207.0,642.0,987.0,2013.0,3403.0
25010570,용운동,36.33334969794234,127.4619019012427,3011056000,대전광역시,동구,용운동,대전광역시 동구 용운동,20735.0,604.0,603.0,454.0,462.0,475.0,2106.0,2792.0,3842.0,5122.0,4275.0
25010600,자양동,36.33834166350688,127.45012669824048,3011059000,대전광역시,동구,자양동,대전광역시 동구 자양동,10566.0,79.0,116.0,109.0,124.0,312.0,2470.0,1487.0,1306.0,2186.0,2377.0
25010630,가양1동,36.34323872230934,127.44312323604306,3011062000,대전광역시,동구,가양1동,대전광역시 동구 가양1동,12645.0,148.0,248.0,239.0,291.0,318.0,1124.0,1438.0,2064.0,3305.0,3470.0
25010640,가양2동,36.3481847150416,127.45419767425304,3011063000,대전광역시,동구,가양2동,대전광역시 동구 가양2동,17906.0,272.0,330.0,295.0,417.0,540.0,1684.0,2446.0,2952.0,4702.0,4268.0
25010650,용전동,36.35408963634333,127.4342641326173,3011064000,대전광역시,동구,용전동,대전광역시 동구 용전동,19574.0,243.0,357.0,322.0,338.0,420.0,1908.0,3712.0,3674.0,4716.0,3884.0
25010680,홍도동,36.34810687307181,127.42575476926496,3011067000,대전광역시,동구,홍도동,대전광역시 동구 홍도동,10745.0,176.0,189.0,145.0,167.0,230.0,1230.0,1758.0,1753.0,2611.0,2486.0
25010730,대청동,36.36960107477039,127.4922576669864,3011072500,대전광역시,동구,대청동,대전광역시 동구 대청동,2086.0,12.0,17.0,19.0,28.0,28.0,73.0,136.0,188.0,607.0,978.0
25010750,산내동,36.24942829506846,127.46261339415486,3011074000,대전광역시,동구,산내동,대전광역시 동구 산내동,20901.0,568.0,802.0,675.0,804.0,827.0,1146.0,1834.0,4452.0,5060.0,4733.0
25010760,중앙동,36.331131811019205,127.43418334242436,3011051500,대전광역시,동구,중앙동,대전광역시 동구 중앙동,3296.0,24.0,28.0,21.0,21.0,34.0,82.0,289.0,398.0,945.0,1454.0
25010770,신인동,36.32264742783312,127.44109090034954,3011054500,대전광역시,동구,신인동,대전광역시 동구 신인동,14684.0,528.0,505.0,318.0,342.0,309.0,632.0,1924.0,3108.0,3475.0,3543.0
25010780,대동,36.32884207222911,127.44517637713778,3011058500,대전광역시,동구,대동,대전광역시 동구 대동,13296.0,394.0,470.0,421.0,456.0,447.0,800.0,1434.0,2729.0,3220.0,2925.0
25010790,성남동,36.34380939653255,127.43321437837534,3011066500,대전광역시,동구,성남동,대전광역시 동구 성남동,10326.0,196.0,287.0,188.0,221.0,252.0,565.0,1035.0,1842.0,2744.0,2996.0
25010800,삼성동,36.33879559668874,127.42530702964108,3011069500,대전광역시,동구,삼성동,대전광역시 동구 삼성동,12910.0,244.0,286.0,239.0,280.0,313.0,624.0,1263.0,2244.0,3453.0,3964.0
25020510,은행선화동,36.33148293424141,127.4205176718074,3014053500,대전광역시,중구,은행선화동,대전광역시 중구 은행선화동,24095.0,1219.0,1303.0,638.0,613.0,530.0,1356.0,4006.0,6440.0,4625.0,3365.0
25020530,목동,36.33319598942225,127.40992555224656,3014055000,대전광역시,중구,목동,대전광역시 중구 목동,17334.0,652.0,953.0,786.0,826.0,866.0,1190.0,1845.0,4379.0,3744.0,2093.0
25020540,중촌동,36.34210682785999,127.40876429168432,3014056000,대전광역시,중구,중촌동,대전광역시 중구 중촌동,14921.0,539.0,467.0,273.0,328.0,367.0,713.0,2005.0,3113.0,3670.0,3446.0
25020550,대흥동,36.32303136838132,127.42374104968532,3014057500,대전광역시,중구,대흥동,대전광역시 중구 대흥동,12131.0,200.0,278.0,251.0,306.0,325.0,980.0,2307.0,2324.0,2643.0,2517.0
25020560,문창동,36.31791594166325,127.43621106801896,3014060500,대전광역시,중구,문창동,대전광역시 중구 문창동,4090.0,39.0,67.0,53.0,67.0,86.0,152.0,384.0,571.0,1138.0,1533.0
25020570,석교동,36.30173712473104,127.4412884021942,3014062000,대전광역시,중구,석교동,대전광역시 중구 석교동,13519.0,130.0,171.0,206.0,281.0,247.0,610.0,1300.0,1969.0,3753.0,4852.0
25020580,대사동,36.31053085664922,127.4220048718781,3014063000,대전광역시,중구,대사동,대전광역시 중구 대사동,5136.0,54.0,54.0,46.0,72.0,71.0,291.0,1052.0,680.0,1188.0,1628.0
25020590,부사동,36.31156381778752,127.43263463300914,3014064000,대전광역시,중구,부사동,대전광역시 중구 부사동,5823.0,59.0,100.0,85.0,110.0,121.0,231.0,586.0,873.0,1647.0,2011.0
25020600,용두동,36.33039960629904,127.40581827108788,3014065500,대전광역시,중구,용두동,대전광역시 중구 용두동,9743.0,211.0,261.0,189.0,219.0,215.0,657.0,1965.0,1948.0,2097.0,1981.0
25020620,오류동,36.32641235366808,127.40461849483604,3014067000,대전광역시,중구,오류동,대전광역시 중구 오류동,9765.0,218.0,210.0,161.0,173.0,195.0,497.0,1511.0,1694.0,2479.0,2627.0
25020630,태평1동,36.3280629393382,127.39839112019736,3014068000,대전광역시,중구,태평1동,대전광역시 중구 태평1동,12013.0,253.0,364.0,353.0,400.0,395.0,725.0,1227.0,2402.0,3171.0,2723.0
25020640,태평2동,36.32515538858839,127.39164386360984,3014069000,대전광역시,중구,태평2동,대전광역시 중구 태평2동,23262.0,391.0,744.0,650.0,739.0,838.0,1481.0,2165.0,3973.0,6325.0,5956.0
25020650,유천1동,36.31629752024804,127.39282818754052,3014070000,대전광역시,중구,유천1동,대전광역시 중구 유천1동,5724.0,86.0,95.0,56.0,72.0,80.0,231.0,829.0,1063.0,1526.0,1686.0
25020660,유천2동,36.31789780815883,127.39971990862549,3014071000,대전광역시,중구,유천2동,대전광역시 중구 유천2동,12420.0,174.0,261.0,241.0,276.0,251.0,643.0,1560.0,2071.0,3035.0,3908.0
25020670,문화1동,36.30917504356683,127.4125906944534,3014072000,대전광역시,중구,문화1동,대전광역시 중구 문화1동,20048.0,354.0,740.0,641.0,734.0,808.0,1422.0,2135.0,3829.0,5059.0,4326.0
25020680,문화2동,36.30749342863157,127.40251617999954,3014073000,대전광역시,중구,문화2동,대전광역시 중구 문화2동,10974.0,94.0,187.0,189.0,245.0,247.0,521.0,1091.0,1722.0,3165.0,3513.0
25020690,산성동,36.260484135188136,127.4097188413418,3014074000,대전광역시,중구,산성동,대전광역시 중구 산성동,24252.0,277.0,444.0,428.0,550.0,587.0,1191.0,2442.0,3714.0,7127.0,7492.0
25030510,복수동,36.3020357386869,127.37680641740327,3017051000,대전광역시,서구,복수동,대전광역시 서구 복수동,20859.0,515.0,720.0,689.0,826.0,861.0,1600.0,2273.0,4247.0,5412.0,3716.0
25030511,가수원동,36.29000292393174,127.35158881360832,3017059000,대전광역시,서구,가수원동,대전광역시 서구 가수원동,9863.0,147.0,191.0,196.0,280.0,261.0,503.0,1130.0,1623.0,2737.0,2795.0
25030512,도안동,36.3181981695388,127.34786598163628,3017059300,대전광역시,서구,도안동,대전광역시 서구 도안동,36414.0,1706.0,2551.0,1876.0,1629.0,1404.0,2569.0,4571.0,10344.0,6921.0,2843.0
25030520,도마1동,36.3186807491827,127.38170152261677,3017052000,대전광역시,서구,도마1동,대전광역시 서구 도마1동,17868.0,505.0,494.0,315.0,309.0,365.0,1603.0,2415.0,3184.0,4163.0,4515.0
25030530,도마2동,36.32049892820847,127.36542620911092,3017053000,대전광역시,서구,도마2동,대전광역시 서구 도마2동,19199.0,552.0,553.0,348.0,403.0,453.0,1214.0,2428.0,3577.0,4639.0,5032.0
25030540,정림동,36.29430242642822,127.36594175073456,3017053500,대전광역시,서구,정림동,대전광역시 서구 정림동,14503.0,213.0,364.0,317.0,385.0,347.0,723.0,1418.0,2387.0,4138.0,4211.0
25030550,변동,36.32802249033836,127.38026850850464,3017054000,대전광역시,서구,변동,대전광역시 서구 변동,12186.0,197.0,285.0,246.0,264.0,267.0,606.0,1426.0,2211.0,3305.0,3379.0
25030560,용문동,36.33882762094828,127.39847567875898,3017055000,대전광역시,서구,용문동,대전광역시 서구 용문동,19119.0,742.0,672.0,410.0,361.0,350.0,1038.0,3895.0,4551.0,3986.0,3114.0
25030570,탄방동,36.34370108767057,127.38976145044958,3017055500,대전광역시,서구,탄방동,대전광역시 서구 탄방동,31081.0,950.0,965.0,721.0,832.0,903.0,2038.0,6664.0,7378.0,6656.0,3974.0
25030590,둔산1동,36.35338274444878,127.38992872159857,3017063000,대전광역시,서구,둔산1동,대전광역시 서구 둔산1동,16262.0,269.0,1046.0,1049.0,1063.0,938.0,1009.0,1005.0,4323.0,3505.0,2055.0
25030600,둔산2동,36.35477859489478,127.37945812191376,3017064000,대전광역시,서구,둔산2동,대전광역시 서구 둔산2동,33969.0,1113.0,1241.0,1003.0,1036.0,1002.0,2060.0,5823.0,7562.0,8503.0,4626.0
25030610,괴정동,36.33805547156545,127.37880889780313,3017056000,대전광역시,서구,괴정동,대전광역시 서구 괴정동,18025.0,254.0,316.0,321.0,378.0,368.0,1355.0,5149.0,3774.0,3459.0,2651.0
25030620,가장동,36.33179340916895,127.38812220320166,3017057000,대전광역시,서구,가장동,대전광역시 서구 가장동,10331.0,183.0,259.0,242.0,265.0,271.0,617.0,1333.0,1893.0,2616.0,2652.0
25030630,내동,36.33440229895279,127.3775349149786,3017057500,대전광역시,서구,내동,대전광역시 서구 내동,21556.0,418.0,645.0,563.0,720.0,713.0,1301.0,2626.0,4135.0,5564.0,4871.0
25030640,갈마1동,36.348468319994936,127.36584220056828,3017058100,대전광역시,서구,갈마1동,대전광역시 서구 갈마1동,20545.0,308.0,328.0,346.0,389.0,413.0,1463.0,4721.0,3957.0,4626.0,3994.0
25030650,갈마2동,36.34655954856255,127.37401246874973,3017058200,대전광역시,서구,갈마2동,대전광역시 서구 갈마2동,22992.0,376.0,435.0,382.0,466.0,518.0,1915.0,5615.0,4756.0,5276.0,3253.0
25030660,월평1동,36.3434604136156,127.35657123013364,3017058600,대전광역시,서구,월평1동,대전광역시 서구 월평1동,10988.0,124.0,117.0,113.0,143.0,171.0,907.0,3344.0,1945.0,2376.0,1748.0
25030670,월평2동,36.36149474300384,127.3768518116472,3017058700,대전광역시,서구,월평2동,대전광역시 서구 월평2동,13183.0,216.0,313.0,280.0,318.0,361.0,614.0,1504.0,2138.0,3565.0,3874.0
25030680,월평3동,36.361173421992696,127.36744537339716,3017058800,대전광역시,서구,월평3동,대전광역시 서구 월평3동,19729.0,567.0,689.0,608.0,712.0,713.0,1210.0,2205.0,4075.0,5160.0,3790.0
25030690,만년동,36.36849324737797,127.38278696976856,3017065000,대전광역시,서구,만년동,대전광역시 서구 만년동,11912.0,277.0,309.0,242.0,315.0,350.0,811.0,2695.0,2309.0,2984.0,1620.0
25030710,기성동,36.23372906571888,127.32509165406456,3017060000,대전광역시,서구,기성동,대전광역시 서구 기성동,3220.0,12.0,45.0,25.0,38.0,37.0,88.0,196.0,395.0,905.0,1479.0
